mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end	year	type
4	721	6	Word_order	in average on sport	on sport on average	528	547	Exam2020_Task 2	Overlap
12	721	6	Prepositions	in	on	528	530	Exam2020_Task 2	Overlap
15	721	10	Punctuation	In other case	In other cases,	894	907	Exam2020_Task 2	Overlap
14	721	10	Noun_number	case	cases	903	907	Exam2020_Task 2	Overlap
10	723	6	Absence_explanation	minutes	minutes doing sport,	519	526	Exam2020_Task 2	Coincide
16	723	6	Punctuation	minutes	minutes doing sport,	519	526	Exam2020_Task 2	Coincide
10	727	4	Confusion_of_structures	it is seen a significant gap	a significant gap was seen	347	375	Exam2020_Task 2	Overlap
11	727	4	Tense_choice	is seen	was seen	350	357	Exam2020_Task 2	Overlap
14	727	5	Redundant_comp	in a year	a year	552	561	Exam2020_Task 2	Overlap
15	727	5	Punctuation	year whereas	year, whereas	557	569	Exam2020_Task 2	Overlap
33	731	3	Inappropriate_register	men spent doing exercises in age	were spent on doing exercise by men aged	302	334	Exam2020_Task 2	Overlap
34	731	3	Noun_number	exercises	exercise	318	327	Exam2020_Task 2	Overlap
37	731	4	Countable_uncountable	statistic	statistics	430	439	Exam2020_Task 2	Overlap
39	731	4	Punctuation	statistic show dramatic fall to 150 minutes	statistics show dramatic fall to 150 minutes,	430	473	Exam2020_Task 2	Overlap
36	731	4	Articles	dramatic fall	a dramatic fall	445	458	Exam2020_Task 2	Overlap
41	731	4	Spelling	previus	previous	507	514	Exam2020_Task 2	Overlap
42	731	4	Articles	previus men age group	the previous men's age group	507	528	Exam2020_Task 2	Overlap
13	731	4	Possessive	men	men's	515	518	Exam2020_Task 2	Overlap
17	731	5	Spelling	simmular	similar	633	641	Exam2020_Task 2	Overlap
44	731	5	Punctuation	simmular to second one	, similar to second one,	633	655	Exam2020_Task 2	Overlap
45	731	5	Articles	second one	the second one	645	655	Exam2020_Task 2	Overlap
50	731	6	Punctuation	unlikly to women same age group	, unlike women of the same age group,	731	762	Exam2020_Task 2	Overlap
54	731	6	Derivation	unlikly	unlike	731	738	Exam2020_Task 2	Overlap
53	731	6	Ref_device	women same age group	women of the same age group	742	762	Exam2020_Task 2	Overlap
55	731	6	Articles	same age group	the same age group	748	762	Exam2020_Task 2	Overlap
20	731	7	Derivation	Predictable	Predictably	837	848	Exam2020_Task 2	Coincide
58	731	7	Punctuation	Predictable	Predictably, 	837	848	Exam2020_Task 2	Coincide
27	735	8	Comparison_degree	regulary	more regularly	622	630	Exam2020_Task 2	Coincide
28	735	8	Spelling	regulary	regularly	622	630	Exam2020_Task 2	Coincide
21	737	3	Articles	peak of sport activity	the peak of sports activity	314	336	Exam2020_Task 2	Overlap
7	737	3	Noun_number	sport	sports	322	327	Exam2020_Task 2	Overlap
25	737	4	Articles	men age group	the men's age group	526	539	Exam2020_Task 2	Overlap
9	737	4	Possessive	men	men's	526	529	Exam2020_Task 2	Overlap
15	737	6	Articles	downard trend	a downward trend	731	744	Exam2020_Task 2	Overlap
10	737	6	Spelling	downard	downward	731	738	Exam2020_Task 2	Overlap
14	737	7	Articles	point of changing	a point of change	847	864	Exam2020_Task 2	Overlap
12	737	7	Category_confusion	changing	change	856	864	Exam2020_Task 2	Overlap
10	741	8	Prepositions	in the	at a	873	879	Exam2020_Task 2	Coincide
19	741	8	Articles	in the	at a	873	879	Exam2020_Task 2	Coincide
13	743	7	Articles	dramatically drop	a dramatic drop	716	733	Exam2020_Task 2	Overlap
2	743	7	Category_confusion	dramatically	dramatic	716	728	Exam2020_Task 2	Overlap
19	743	9	Word_order	on approximatelly 3 minutes average	on average, approximately 3 minutes	969	1004	Exam2020_Task 2	Overlap
5	743	9	Spelling	approximatelly	approximately	972	986	Exam2020_Task 2	Overlap
7	745	4	Comparison_degree	old	the older	373	376	Exam2020_Task 2	Coincide
23	745	4	Articles	old	the older	373	376	Exam2020_Task 2	Coincide
7	747	3	lex_item_choice	men	male	270	273	Exam2020_Task 2	Overlap
8	747	3	Articles	men part	the male part	270	278	Exam2020_Task 2	Overlap
17	763	10	Noun_number	Englishwoman	women	869	881	Exam2020_Task 2	Coincide
16	763	10	Compound_word	Englishwoman	English women	869	881	Exam2020_Task 2	Coincide
6	767	2	Articles	main trands	the main trands	111	122	Exam2020_Task 2	Overlap
7	767	2	spell	trands	aspects	116	122	Exam2020_Task 2	Overlap
34	767	10	Articles	neccesary information	the necessary information	763	784	Exam2020_Task 2	Overlap
35	767	10	gram	neccesary	necessary	763	772	Exam2020_Task 2	Overlap
36	767	10	Articles	average time spending	the average time spending	791	812	Exam2020_Task 2	Overlap
37	767	10	gram	spending of doind	spent doing	804	821	Exam2020_Task 2	Overlap
11	773	3	punct	contiuer	, continues	325	333	Exam2020_Task 2	Coincide
12	773	3	Spelling	contiuer	continues	325	333	Exam2020_Task 2	Coincide
14	777	3	Noun_number	persons	person's	283	290	Exam2020_Task 2	Overlap
15	777	3	Articles	persons age	the person's age	283	294	Exam2020_Task 2	Overlap
15	779	4	Absence_comp_sent	spending	spent on sport	483	491	Exam2020_Task 2	Coincide
33	779	4	Participial_constr	spending	spent	483	491	Exam2020_Task 2	Coincide
15	781	9	Articles	similar time	a similar time	696	708	Exam2020_Task 2	Overlap
16	781	9	disc	similar	similar amount of	696	703	Exam2020_Task 2	Overlap
15	783	8	lex_item_choice	we can notice	pattern can be noticed	701	714	Exam2020_Task 2	Coincide
16	783	8	Tense_form	we can notice	pattern can be noticed	701	714	Exam2020_Task 2	Coincide
8	785	4	Spelling	excercises	exercise	463	473	Exam2020_Task 2	Coincide
23	785	4	Countable_uncountable	excercises	exercise	463	473	Exam2020_Task 2	Coincide
15	789	3	Spelling	16-24 years-old	16-24-year-olds	332	347	Exam2020_Task 2	Overlap
16	789	3	Noun_number	years-old	year-olds	338	347	Exam2020_Task 2	Overlap
18	789	4	Articles	increase	the increase	415	423	Exam2020_Task 2	Overlap
19	789	4	Prepositional_noun	increase of	increase in	415	426	Exam2020_Task 2	Overlap
23	789	8	Word_order	males spent time on sports in 2012 in young age	males of young age spent on sports in 2012	670	717	Exam2020_Task 2	Overlap
10	789	8	Prepositions	in	of	705	707	Exam2020_Task 2	Overlap
11	789	8	Relative_clause	which	, which is	718	723	Exam2020_Task 2	Coincide
24	789	8	Absence_explanation	which	, which is	718	723	Exam2020_Task 2	Coincide
28	791	1	Word_order	for the period of 2012 whole year	for the whole year 2012	144	177	Exam2020_Task 2	Coincide
29	791	1	Confusion_of_structures	for the period of 2012 whole year	for the whole year 2012	144	177	Exam2020_Task 2	Coincide
10	793	3	Articles	bar chart	the bar chart	283	292	Exam2020_Task 2	Overlap
11	793	3	punct	chart	chart,	287	292	Exam2020_Task 2	Overlap
5	795	5	Ref_device	what	, which	393	397	Exam2020_Task 2	Coincide
19	795	5	Relative_clause	what	, which	393	397	Exam2020_Task 2	Coincide
14	797	5	Punctuation	In middle age	In the middle age,	271	284	Exam2020_Task 2	Overlap
13	797	5	Articles	middle age	the middle age	274	284	Exam2020_Task 2	Overlap
4	797	5	Tense_choice	is	were	325	327	Exam2020_Task 2	Coincide
29	797	5	Agreement_errors	is	were	325	327	Exam2020_Task 2	Coincide
4	807	2	Articles	the research	research	141	153	Exam2020_Task 2	Overlap
5	807	2	vocab	research	research conducted	145	153	Exam2020_Task 2	Overlap
13	811	5	punct	bidy	body,	651	655	Exam2020_Task 2	Coincide
14	811	5	Spelling	bidy	body	651	655	Exam2020_Task 2	Coincide
18	813	7	Articles	gradually bigger result	a gradually bigger result	877	900	Exam2020_Task 2	Overlap
19	813	7	punct	result	result,	894	900	Exam2020_Task 2	Overlap
15	817	3	Ref_device	are people	who were people	320	330	Exam2020_Task 2	Coincide
19	817	3	Tense_choice	are people	who were peple	320	330	Exam2020_Task 2	Coincide
1	821	1	Articles	avarage amount	the average amount	52	66	Exam2020_Task 2	Overlap
2	821	1	Spelling	avarage	average	52	59	Exam2020_Task 2	Overlap
27	821	8	Articles	male categoru	the male categoru	771	784	Exam2020_Task 2	Overlap
28	821	8	Spelling	categoru	category	776	784	Exam2020_Task 2	Overlap
19	825	4	Articles	Age group	The age group	344	353	Exam2020_Task 2	Overlap
4	825	4	Absence_comp_sent	group	group of	348	353	Exam2020_Task 2	Overlap
5	831	3	Articles	a woment	women's	309	317	Exam2020_Task 2	Overlap
6	831	3	Spelling	woment	women's	311	317	Exam2020_Task 2	Overlap
11	831	3	Articles	a twice less than men activities	twice less than men activities	452	484	Exam2020_Task 2	Overlap
12	831	3	Possessive	men	men's	470	473	Exam2020_Task 2	Overlap
7	835	5	Category_confusion	are tend	tended	365	373	Exam2020_Task 2	Coincide
34	835	5	Tense_choice	are tend	tended	365	373	Exam2020_Task 2	Coincide
15	839	4	gram	16-24	16 and 24	277	282	Exam2020_Task 2	Coincide
16	839	4	punct	16-24	16-24,	277	282	Exam2020_Task 2	Coincide
11	847	4	Articles	"""16-24"" age group"	"the ""16-24"" age group,"	378	395	Exam2020_Task 2	Overlap
12	847	4	Punctuation	group	group,	390	395	Exam2020_Task 2	Overlap
13	847	4	Absence_comp_sent	male	where men	396	400	Exam2020_Task 2	Coincide
14	847	4	lex_item_choice	male	where men	396	400	Exam2020_Task 2	Coincide
9	849	5	Articles	gradual decreasein period	a gradual decrease in period	464	489	Exam2020_Task 2	Overlap
10	849	5	Spelling	decreasein	decrease in	472	482	Exam2020_Task 2	Overlap
3	873	1	Articles	age	the ages of	72	75	Exam2020_Task 2	Coincide
38	873	1	Prepositions	age	the ages of	72	75	Exam2020_Task 2	Coincide
5	877	4	Word_order	is also can	can also	346	357	Exam2020_Task 2	Coincide
7	877	4	Voice	is also can	can also	346	357	Exam2020_Task 2	Coincide
7	881	3	Articles	average	an average	327	334	Exam2020_Task 2	Coincide
8	881	3	Absence_comp_sent	average	average of	327	334	Exam2020_Task 2	Coincide
6	3	5	Articles	second charts	the second charts	554	567	Exam2020_Task 3	Overlap
7	3	5	Noun_number	charts	chart	561	567	Exam2020_Task 3	Overlap
10	10	5	Articles	the rail transport	rail transport	479	497	Exam2020_Task 3	Overlap
11	10	5	disc	transport		488	497	Exam2020_Task 3	Overlap
21	12	8	Absence_comp_sent	the transportation of food products usually provide	the transportation of food products is usually provided	677	728	Exam2020_Task 3	Overlap
14	12	8	Voice	provide	provided	721	728	Exam2020_Task 3	Overlap
15	12	9	Spelling	sach	such	803	807	Exam2020_Task 3	Overlap
25	12	9	Word_order	sach categories as chemicals	some categories such as chemicals	803	831	Exam2020_Task 3	Overlap
24	12	9	Absence_comp_sent	categories	some categories	808	818	Exam2020_Task 3	Overlap
8	14	5	Articles	small in transported by rail	a small in transported by rail	778	806	Exam2020_Task 3	Overlap
9	14	5	vocab	in	proportion	784	786	Exam2020_Task 3	Overlap
7	28	5	Ref_device	that	which	750	754	Exam2020_Task 3	Overlap
13	28	5	Relative_clause	that is 2% more	, which is 2% more	750	765	Exam2020_Task 3	Overlap
15	28	6	Punctuation	the significant proportion in road transportation is considered to be food products category	the significant proportion in road transportation is considered to be food products category,	776	868	Exam2020_Task 3	Overlap
14	28	6	Articles	food products	the food products	846	859	Exam2020_Task 3	Overlap
8	28	6	Ref_device	that	which	898	902	Exam2020_Task 3	Coincide
16	28	6	Relative_clause	that	, which	898	902	Exam2020_Task 3	Coincide
20	34	4	Articles	opposite tendecy	the opposite tendency	392	408	Exam2020_Task 3	Overlap
7	34	4	Spelling	tendecy	tendency	401	408	Exam2020_Task 3	Overlap
25	40	8	Articles	valee	a value	732	737	Exam2020_Task 3	Coincide
26	40	8	Spelling	valee	value	732	737	Exam2020_Task 3	Coincide
20	50	8	Articles	The food	Food	1229	1237	Exam2020_Task 3	Overlap
21	50	8	Spelling	food	Food	1233	1237	Exam2020_Task 3	Overlap
7	52	3	Articles	the manufactured good	manufactured good	291	312	Exam2020_Task 3	Overlap
8	52	3	gram	good	goods	308	312	Exam2020_Task 3	Overlap
21	52	9	Articles	The transportation	Transportation	994	1012	Exam2020_Task 3	Overlap
22	52	9	Spelling	transportation	Transportation	998	1012	Exam2020_Task 3	Overlap
3	74	5	Numerals	a one in ten and accordingly formed a minority	one in ten and accordingly formed a minority	653	699	Exam2020_Task 3	Overlap
4	74	5	punct	and	and,	666	669	Exam2020_Task 3	Overlap
11	78	8	Articles	two types	the two types	447	456	Exam2020_Task 3	Overlap
12	78	8	vocab	types	types suit	451	456	Exam2020_Task 3	Overlap
14	78	10	Articles	the rail	rail	546	554	Exam2020_Task 3	Overlap
15	78	10	disc	rail	rail, we transport	550	554	Exam2020_Task 3	Overlap
1	82	1	Articles	the infrormation	information	19	35	Exam2020_Task 3	Overlap
2	82	1	Spelling	infrormation	information	23	35	Exam2020_Task 3	Overlap
10	84	3	Punctuation	such as manufactured goods with the 28 per cent of distribution and food products	such as manufactured goods with 28 per cent of distribution and food products,	395	476	Exam2020_Task 3	Overlap
2	84	3	Redundant_comp	the		427	430	Exam2020_Task 3	Overlap
7	84	7	Ref_device	that	which	910	914	Exam2020_Task 3	Coincide
14	84	7	Relative_clause	that	, which	910	914	Exam2020_Task 3	Coincide
7	96	1	Absence_comp_sent	two way	there were two ways	31	38	Exam2020_Task 3	Overlap
1	96	1	Noun_number	way	ways	35	38	Exam2020_Task 3	Overlap
22	102	2	Absence_explanation	good	goods transported	188	192	Exam2020_Task 3	Coincide
21	102	2	Noun_number	good	goods	188	192	Exam2020_Task 3	Coincide
15	110	7	Articles	More popular way	The most popular way	497	513	Exam2020_Task 3	Overlap
16	110	7	Quantifiers	More	most	497	501	Exam2020_Task 3	Overlap
21	110	9	Articles	diference	a difference	615	624	Exam2020_Task 3	Coincide
22	110	9	gram	diference	difference	615	624	Exam2020_Task 3	Coincide
6	116	5	Articles	more popular option	a more popular option	683	702	Exam2020_Task 3	Overlap
7	116	5	punct	option	option,	696	702	Exam2020_Task 3	Overlap
19	120	10	Articles	a very few difference	very few difference	805	826	Exam2020_Task 3	Overlap
20	120	10	Noun_number	difference	differences	816	826	Exam2020_Task 3	Overlap
6	143	10	Articles	The machinery	Machinery	612	625	Exam2020_Task 3	Overlap
7	143	10	Spelling	machinery	Machinery	616	625	Exam2020_Task 3	Overlap
8	145	5	Articles	road section	the road section	625	637	Exam2020_Task 3	Overlap
9	145	5	vocab	section	sector	630	637	Exam2020_Task 3	Overlap
4	160	5	Relative_clause	that	, which	811	815	Exam2020_Task 3	Coincide
10	160	5	Ref_device	that	which	811	815	Exam2020_Task 3	Coincide
13	164	9	Punctuation	it is seems that in transporting by rail way leading by the number of metals materials	it seems that in transporting by rail way leading by the number of metals materials,	822	908	Exam2020_Task 3	Overlap
1	164	9	Redundant_comp	is		825	827	Exam2020_Task 3	Overlap
16	164	10	Punctuation	The smallest amount of materials in rail mean of transport belongs to Non metals materials	The smallest amount of materials in rail mean of transport belongs to non-metal materials,	971	1061	Exam2020_Task 3	Overlap
14	164	10	Spelling	Non metals	non-metal	1041	1051	Exam2020_Task 3	Overlap
15	164	10	Noun_number	metals	metal	1045	1051	Exam2020_Task 3	Overlap
9	169	4	Articles	tenth to total	a tenth to total	472	486	Exam2020_Task 3	Overlap
10	169	4	gram	to	of the	478	480	Exam2020_Task 3	Overlap
7	171	10	Articles	the chemicals	chemicals	924	937	Exam2020_Task 3	Overlap
4	171	10	Absence_comp_sent	chemicals	chemicals it is	928	937	Exam2020_Task 3	Overlap
6	181	7	Spelling	transportaitons	transportation	1068	1083	Exam2020_Task 3	Coincide
9	181	7	Articles	transportaitons	transportation	1068	1083	Exam2020_Task 3	Coincide
1	187	1	Articles	kind	the kind	23	27	Exam2020_Task 3	Coincide
4	187	1	Noun_number	kind	kinds	23	27	Exam2020_Task 3	Coincide
4	195	2	Articles	the significant part	a significant part	152	172	Exam2020_Task 3	Overlap
5	195	2	vocab	part	proportion	168	172	Exam2020_Task 3	Overlap
11	195	5	Articles	the european	European	529	541	Exam2020_Task 3	Overlap
12	195	5	Spelling	european	European	533	541	Exam2020_Task 3	Overlap
7	201	2	Punctuation	the biggest difference in charts concerns metals and food products	the biggest difference in the charts concerns metals and food products,	135	201	Exam2020_Task 3	Overlap
6	201	2	Articles	charts	the charts	161	167	Exam2020_Task 3	Overlap
23	203	12	Articles	The each	Each	999	1007	Exam2020_Task 3	Overlap
24	203	12	Spelling	each	Each	1003	1007	Exam2020_Task 3	Overlap
3	205	2	Articles	completely diiferent structure	a completely diiferent structure	228	258	Exam2020_Task 3	Overlap
4	205	2	Spelling	diiferent	different	239	248	Exam2020_Task 3	Overlap
13	243	3	Articles	the road tranportation	road tranportation	544	566	Exam2020_Task 3	Overlap
14	243	3	Spelling	tranportation	transportation	553	566	Exam2020_Task 3	Overlap
19	243	5	Articles	the great request	great request	767	784	Exam2020_Task 3	Overlap
20	243	5	vocab	request	demand	777	784	Exam2020_Task 3	Overlap
21	243	5	Articles	the rial	rail	842	850	Exam2020_Task 3	Overlap
22	243	5	Spelling	rial	rail	846	850	Exam2020_Task 3	Overlap
17	245	11	Articles	the transportations	transportation	1123	1142	Exam2020_Task 3	Overlap
18	245	11	Noun_number	transportations	transportation	1127	1142	Exam2020_Task 3	Overlap
25	247	10	Punctuation	as the result of it	as a result of these,	1155	1174	Exam2020_Task 3	Overlap
24	247	10	Articles	the result	a result	1158	1168	Exam2020_Task 3	Overlap
6	253	2	Articles	the second place	second place	234	250	Exam2020_Task 3	Overlap
7	253	2	punct	place	place,	245	250	Exam2020_Task 3	Overlap
12	261	6	Articles	simillar amount	a similar amount	615	630	Exam2020_Task 3	Overlap
13	261	6	Spelling	simillar	similar	615	623	Exam2020_Task 3	Overlap
19	261	8	Articles	great amount	a great amount	910	922	Exam2020_Task 3	Overlap
20	261	8	vocab	amount	number	916	922	Exam2020_Task 3	Overlap
3	265	9	Articles	dramatic increasing in road transportation	a dramatic increasing in road transportation	686	728	Exam2020_Task 3	Overlap
4	265	9	vocab	increasing	increase	695	705	Exam2020_Task 3	Overlap
1	273	2	Articles	the metals	metal	233	243	Exam2020_Task 3	Overlap
2	273	2	Noun_number	metals	metal	237	243	Exam2020_Task 3	Overlap
1	295	2	Agreement_errors	are	was	133	136	Exam2020_Task 3	Coincide
9	295	2	Tense_choice	are	was	133	136	Exam2020_Task 3	Coincide
8	303	4	Punctuation	, which	which 	388	395	Exam2020_Task 3	Overlap
10	303	4	Punctuation	which transported by rail,	which transported by rail	390	416	Exam2020_Task 3	Overlap
9	303	4	Voice	transported	were transported	396	407	Exam2020_Task 3	Overlap
6	311	8	Articles	little amount	a small amount	798	811	Exam2020_Task 3	Overlap
7	311	8	gram	little	small	798	804	Exam2020_Task 3	Overlap
5	315	3	Numerals	the one third and it is food product	one third and it is food product	363	399	Exam2020_Task 3	Overlap
6	315	3	Articles	food product	the food product	387	399	Exam2020_Task 3	Overlap
29	323	10	Articles	most transportated is metals	the most transportated is metals	1101	1129	Exam2020_Task 3	Overlap
30	323	10	disc	transportated is	transported goods are	1106	1122	Exam2020_Task 3	Overlap
3	329	3	lex_item_choice	full	total	204	208	Exam2020_Task 3	Overlap
16	329	3	Articles	full amount	the total amount	204	215	Exam2020_Task 3	Overlap
5	329	6	Voice	took	is taken	413	417	Exam2020_Task 3	Coincide
18	329	6	Tense_choice	took	is taken	413	417	Exam2020_Task 3	Coincide
16	331	5	Articles	the road transportation	road transportation	443	466	Exam2020_Task 3	Overlap
17	331	5	punct	transportation	transportation,	452	466	Exam2020_Task 3	Overlap
6	333	3	Articles	plenty wide definition	a very wide definition	243	265	Exam2020_Task 3	Overlap
7	333	3	Category_confusion	plenty	very	243	249	Exam2020_Task 3	Overlap
9	341	5	Articles	one has the largest share	the one has the largest share	401	426	Exam2020_Task 3	Overlap
10	341	5	disc	one	one that	401	404	Exam2020_Task 3	Overlap
11	341	5	Articles	diagramm	the diagram	430	438	Exam2020_Task 3	Coincide
12	341	5	gram	diagramm	diagram	430	438	Exam2020_Task 3	Coincide
1	347	1	Tense_choice	is	were	49	51	Exam2020_Task 3	Coincide
17	347	1	Agreement_errors	is	were	49	51	Exam2020_Task 3	Coincide
1	365	3	Articles	The metals	Metals	363	373	Exam2020_Task 3	Overlap
2	365	3	Spelling	metals	Metals	367	373	Exam2020_Task 3	Overlap
17	367	4	Articles	the Food products	food products	457	474	Exam2020_Task 3	Overlap
18	367	4	Capitalisation	Food	food	461	465	Exam2020_Task 3	Overlap
22	367	6	Ref_device	others	the other goods 	641	647	Exam2020_Task 3	Coincide
21	367	6	Articles	others	the other goods 	641	647	Exam2020_Task 3	Coincide
9	371	6	Articles	The Metals	Metal	598	608	Exam2020_Task 3	Overlap
10	371	6	Noun_number	Metals	Metal	602	608	Exam2020_Task 3	Overlap
22	381	6	Articles	the road delivery	road delivery	713	730	Exam2020_Task 3	Overlap
23	381	6	punct	delivery	delivery,	722	730	Exam2020_Task 3	Overlap
17	387	9	Articles	very limited life period	a very limited life period	972	996	Exam2020_Task 3	Overlap
18	387	9	vocab	limited	limited shelf	977	984	Exam2020_Task 3	Overlap
20	421	7	Articles	most popular way	the most popular way	597	613	Exam2020_Task 3	Overlap
21	421	7	vocab	way	mode	610	613	Exam2020_Task 3	Overlap
5	425	3	Spelling	Manufactered	manufactured	307	319	Exam2020_Task 3	Coincide
10	425	3	Capitalisation	Manufactered	Manufactered	307	319	Exam2020_Task 3	Coincide
10	437	3	Articles	the machinery transporting	machinery transporting	329	355	Exam2020_Task 3	Overlap
11	437	3	vocab	transporting	transportation	343	355	Exam2020_Task 3	Overlap
3	455	5	Voice	meets us	is seen	500	508	Exam2020_Task 3	Coincide
21	455	5	lex_item_choice	meets us	is seen	500	508	Exam2020_Task 3	Coincide
12	457	9	Articles	percantage	the percentage	1151	1161	Exam2020_Task 3	Coincide
13	457	9	Spelling	percantage	percentage	1151	1161	Exam2020_Task 3	Coincide
1	469	1	Spelling	estern	Eastern	93	99	Exam2020_Task 3	Overlap
12	469	1	Articles	estern part	the Eastern part	93	104	Exam2020_Task 3	Overlap
2	469	3	lex_item_choice	percantage	proportion	244	254	Exam2020_Task 3	Coincide
14	469	3	Articles	percantage	the proportion	244	254	Exam2020_Task 3	Coincide
11	473	4	Articles	The food	Food	430	438	Exam2020_Task 3	Overlap
12	473	4	Spelling	food	Food	434	438	Exam2020_Task 3	Overlap
13	475	11	Articles	Sructures	The structures	997	1006	Exam2020_Task 3	Coincide
6	475	11	Spelling	Sructures	structures	997	1006	Exam2020_Task 3	Coincide
13	485	6	Articles	the car transfer	car transfer	777	793	Exam2020_Task 3	Overlap
14	485	6	vocab	transfer	transport	785	793	Exam2020_Task 3	Overlap
15	497	2	Articles	the most of it are metals	most of it are metals	234	259	Exam2020_Task 3	Overlap
16	497	2	gram	are metals	is metal	249	259	Exam2020_Task 3	Overlap
5	507	1	Articles	the 2008 year	2008 year	120	133	Exam2020_Task 3	Overlap
6	507	1	disc	year		129	133	Exam2020_Task 3	Overlap
5	515	4	Articles	alike share in both types	an equal share in both types	410	435	Exam2020_Task 3	Overlap
6	515	4	gram	alike	equal	410	415	Exam2020_Task 3	Overlap
8	515	4	Articles	the road	road	487	495	Exam2020_Task 3	Overlap
9	515	4	vocab	road	road respectively	491	495	Exam2020_Task 3	Overlap
15	515	9	Articles	the road trancportation	road trancportation	823	846	Exam2020_Task 3	Overlap
16	515	9	Spelling	trancportation	transportation	832	846	Exam2020_Task 3	Overlap
7	517	5	Articles	specific of this transport	the specificity of this transport	453	479	Exam2020_Task 3	Overlap
8	517	5	Category_confusion	specific	specificity	453	461	Exam2020_Task 3	Overlap
19	523	10	Prepositions	Because of	For	998	1008	Exam2020_Task 3	Overlap
20	523	10	Punctuation	Because of the same reasons	For the same reasons,	998	1025	Exam2020_Task 3	Overlap
6	531	4	Articles	a chemicals goods	chemicals goods	408	425	Exam2020_Task 3	Overlap
7	531	4	punct	goods	goods,	420	425	Exam2020_Task 3	Overlap
6	535	7	Articles	total ammount	the total ammount	850	863	Exam2020_Task 3	Overlap
7	535	7	Spelling	ammount	amount	856	863	Exam2020_Task 3	Overlap
21	545	8	Articles	an constatnt	a consistent	985	997	Exam2020_Task 3	Overlap
22	545	8	Spelling	constatnt	consistent	988	997	Exam2020_Task 3	Overlap
6	557	3	Articles	quater	a quarter	355	361	Exam2020_Task 3	Coincide
7	557	3	gram	quater	quarter	355	361	Exam2020_Task 3	Coincide
6	567	5	Articles	quater	a quarter	514	520	Exam2020_Task 3	Coincide
7	567	5	gram	quater	quarter	514	520	Exam2020_Task 3	Coincide
8	568	3	Articles	quater	a quarter	394	400	Exam2020_Task 3	Coincide
9	568	3	gram	quater	quarter	394	400	Exam2020_Task 3	Coincide
4	572	3	Articles	Railwat system	The railway system	146	160	Exam2020_Task 3	Overlap
5	572	3	Spelling	Railwat	railway	146	153	Exam2020_Task 3	Overlap
16	572	7	Articles	percent	the percentage	559	566	Exam2020_Task 3	Coincide
17	572	7	Category_confusion	percent	percentage	559	566	Exam2020_Task 3	Coincide
2	574	1	Spelling	illustraits	illustrate	18	29	Exam2020_Task 3	Coincide
3	574	1	Agreement_errors	illustraits	illustrate	18	29	Exam2020_Task 3	Coincide
5	582	3	Articles	the first glance	first glance	207	223	Exam2020_Task 3	Overlap
6	582	3	punct	glance	glance,	217	223	Exam2020_Task 3	Overlap
10	582	4	Articles	the second place	second place	300	316	Exam2020_Task 3	Overlap
11	582	4	punct	place	place,	311	316	Exam2020_Task 3	Overlap
29	582	9	Articles	25% share	a 25% share	859	868	Exam2020_Task 3	Overlap
30	582	9	punct	share	share,	863	868	Exam2020_Task 3	Overlap
2	594	1	Articles	21th century	the 21st century	118	130	Exam2020_Task 3	Overlap
3	594	1	gram	21th	21st	118	122	Exam2020_Task 3	Overlap
5	594	2	Articles	dominating products	the dominant products	182	201	Exam2020_Task 3	Overlap
6	594	2	gram	dominating	dominant	182	192	Exam2020_Task 3	Overlap
9	623	5	Articles	similar proportion	a similar proportion	759	777	Exam2020_Task 3	Overlap
10	623	5	gram	proportion	proportion of	767	777	Exam2020_Task 3	Overlap
11	625	6	Articles	the rail tranport	rail tranport	962	979	Exam2020_Task 3	Overlap
12	625	6	Spelling	tranport	transport	971	979	Exam2020_Task 3	Overlap
2	629	2	Articles	the rails	rail	139	148	Exam2020_Task 3	Overlap
3	629	2	Noun_number	rails	rail	143	148	Exam2020_Task 3	Overlap
5	639	3	Articles	a low parts	low parts	384	395	Exam2020_Task 3	Overlap
6	639	3	disc	parts		390	395	Exam2020_Task 3	Overlap
6	641	6	Articles	The machinery	Machinery	519	532	Exam2020_Task 3	Overlap
7	641	6	Spelling	machinery	Machinery	523	532	Exam2020_Task 3	Overlap
9	641	6	Articles	the food product	food product	552	568	Exam2020_Task 3	Overlap
10	641	6	Noun_number	product	products	561	568	Exam2020_Task 3	Overlap
18	641	10	Articles	The chemicals	Chemicals	1001	1014	Exam2020_Task 3	Overlap
19	641	10	Spelling	chemicals	Chemicals	1005	1014	Exam2020_Task 3	Overlap
32	641	14	Articles	The machinery	Machinery	1439	1452	Exam2020_Task 3	Overlap
33	641	14	Spelling	machinery	Machinery	1443	1452	Exam2020_Task 3	Overlap
8	651	4	Articles	a second position	the second position	503	520	Exam2020_Task 3	Overlap
9	651	4	comp	position	position and	512	520	Exam2020_Task 3	Overlap
13	651	5	Articles	even small share	an even small share	665	681	Exam2020_Task 3	Overlap
14	651	5	Comparison_degree	small	smaller	670	675	Exam2020_Task 3	Overlap
5	655	2	Articles	two ways	the two ways	219	227	Exam2020_Task 3	Overlap
6	655	2	vocab	ways	modes	223	227	Exam2020_Task 3	Overlap
9	655	4	Articles	third part	a third part	399	409	Exam2020_Task 3	Overlap
10	655	4	disc	part		405	409	Exam2020_Task 3	Overlap
17	655	6	Articles	two transports	the two transports	684	698	Exam2020_Task 3	Overlap
